id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label
312,The failing @nytimes wrote a story about my management style &amp; that I don't have many people. I have 73; Hillary has 800- &amp; I'm beating her.,FALSE,16876,NA,5/28/2016 20:28,FALSE,NA,736655000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5324,FALSE,FALSE,NA,NA,-1
313,I (we) broke the all-time record for most votes gotten in a Republican Primary - by a lot - and with many states left to go! Thank you.,FALSE,27920,NA,5/28/2016 14:47,FALSE,NA,736570000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7949,FALSE,FALSE,NA,NA,1
314,The U.S. has 69 treaties with other countries where we would have to defend them and their borders. How nice; but what do we get? NOT ENOUGH,FALSE,19232,NA,5/28/2016 13:47,FALSE,NA,736554000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7065,FALSE,FALSE,NA,NA,1
315,Great rally in Fresno; California- great crowd! Thank you! #Trump2016 https://t.co/TVSPvxOmve,FALSE,17938,NA,5/28/2016 6:19,FALSE,NA,736442000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4818,FALSE,FALSE,NA,NA,-1
316,Obama administration fails to screen Syrian refugees' social media accounts:  https://t.co/MMa07nwa44,FALSE,10855,NA,5/28/2016 4:13,FALSE,NA,736410000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5166,FALSE,FALSE,NA,NA,-1
317,.@SanDiegoPD- Fantastic job on handling the thugs who tried to disrupt our very peaceful and well attended rally. Greatly appreciated!,FALSE,26321,NA,5/28/2016 2:48,FALSE,NA,736389000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7588,FALSE,FALSE,NA,NA,-1
318,Thank you @BillyJoel- many friends just told me you gave a very kind shoutout at MSG. Appreciate it- love your music!,FALSE,17194,NA,5/28/2016 2:19,FALSE,NA,736381000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4783,FALSE,FALSE,NA,NA,-1
319,Wow- 25;000 in San Diego; California!  Thank you!! #Trump2016 https://t.co/1NRj3zCuui,FALSE,22103,NA,5/27/2016 23:20,FALSE,NA,736336000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7376,FALSE,FALSE,NA,NA,-1
320,I am on @oreillyfactor tonight; a big special. @FoxNews  at 8:00 P.M. ENJOY!,FALSE,8540,NA,5/27/2016 23:19,FALSE,NA,736336000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2006,FALSE,FALSE,NA,NA,1
321,Bill O'Reilly doing a major special on @OreillyFactor tonight- @FoxNews at 8pmE. Watch it; should be good! #Trump2016,FALSE,10670,NA,5/27/2016 17:35,FALSE,NA,736250000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3037,FALSE,FALSE,NA,NA,-1
322,AN AMERICA FIRST ENERGY PLAN  #MakeAmericaGreatAgain #Trump2016  https://t.co/kTi6e1zyNI https://t.co/WjI8Rx11no,FALSE,13151,NA,5/27/2016 14:10,FALSE,NA,736198000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5040,FALSE,FALSE,NA,NA,-1
323,Poll data shows that @marcorubio does by far the best in holding onto his Senate seat in Florida. Important to keep the MAJORITY. Run Marco!,FALSE,22525,NA,5/27/2016 2:09,FALSE,NA,736016000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6490,FALSE,FALSE,NA,NA,1
324,My wife @MELANIATRUMP; and my children will be featured on @FoxNews with @Greta- 7pmE. Enjoy!  #MeetTheTrumps #Trump2016,FALSE,13400,NA,5/26/2016 22:22,FALSE,NA,735959000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3091,FALSE,FALSE,NA,NA,-1
325,Celebrating 1237! #Trump2016   https://t.co/hPQJc7eor0,FALSE,13999,NA,5/26/2016 21:30,FALSE,NA,735946000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4507,FALSE,FALSE,NA,NA,-1
326,Thank you! #Trump2016  https://t.co/SPJfMFyPjU,FALSE,11963,NA,5/26/2016 21:28,FALSE,NA,735946000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4056,FALSE,FALSE,NA,NA,-1
327,I find it offensive that Goofy Elizabeth Warren; sometimes referred to as Pocahontas; pretended to be Native American to get in Harvard.,FALSE,29588,NA,5/26/2016 21:15,FALSE,NA,735942000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10613,FALSE,FALSE,NA,NA,-1
328,Thank you Mr. &amp; Mrs. @TomBarrackJr for the wonderful and magical evening last night. It will not be forgotten. #Trump2016,FALSE,9082,NA,5/26/2016 18:59,FALSE,NA,735908000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2181,FALSE,FALSE,NA,NA,-1
329,.@kimguilfoyle- just watched you on @OutnumberedFNC- thank you!,FALSE,9472,NA,5/26/2016 16:35,FALSE,NA,735872000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2244,FALSE,FALSE,NA,NA,-1
330,The Inspector General's report on Crooked Hillary Clinton is a disaster. Such bad judgement and temperament cannot be allowed in the W.H.,FALSE,22650,NA,5/26/2016 13:18,FALSE,NA,735822000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7939,FALSE,FALSE,NA,NA,1
331,Thank you Anaheim; California!  #Trump2016 https://t.co/AEShamhNVS,FALSE,19481,NA,5/25/2016 23:18,FALSE,NA,735611000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5663,FALSE,FALSE,NA,NA,-1
332,Thank you Washington! Honored to say; on behalf of our great movement; we have broken the all time record for votes in GOP primary history.,FALSE,26093,NA,5/25/2016 18:42,FALSE,NA,735542000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8176,FALSE,FALSE,NA,NA,-1
333,The protesters in New Mexico were thugs who were flying the Mexican flag. The rally inside was big and beautiful; but outside; criminals!,FALSE,35259,NA,5/25/2016 13:39,FALSE,NA,735465000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12948,FALSE,FALSE,NA,NA,1
334,Crooked Hillary Clinton just can't close the deal with Bernie. I had to knock out 16 very good and smart candidates. Hillary doesn't have it,FALSE,24559,NA,5/25/2016 13:14,FALSE,NA,735459000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7893,FALSE,FALSE,NA,NA,1
335,Goofy Senator Elizabeth Warren @elizabethforma has done less in the U.S. Senate than practically any other senator. All talk; no action!,FALSE,15980,NA,5/25/2016 12:31,FALSE,NA,735448000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4894,FALSE,FALSE,NA,NA,1
336,@elizabethforma  Goofy Elizabeth Warren; sometimes known as Pocahontas; bought foreclosed housing and made a quick killing. Total hypocrite!,FALSE,7945,elizabethforma,5/25/2016 12:17,FALSE,NA,735445000000000000,357606935,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4081,FALSE,FALSE,NA,NA,1
337,"""@gordonsr1052:  Washington; BIG Thank You for supporting Trump! We are all going to help Trump Make America Great Again! Trump2016!""",FALSE,10924,NA,5/25/2016 5:47,FALSE,NA,735347000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2846,FALSE,FALSE,NA,NA,1
338,"""@buiIdthewall: @realDonaldTrump high energy!""",FALSE,8172,NA,5/25/2016 5:45,FALSE,NA,735346000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1995,FALSE,FALSE,NA,NA,1
339,"""@PiperSul: Great speech tonight Mr.Trump! Good Luck in California! Thank you.",FALSE,7984,NA,5/25/2016 5:45,FALSE,NA,735346000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1836,FALSE,FALSE,NA,NA,1
340,Thank you America! #Trump2016 https://t.co/xfINxdRNiQ,FALSE,31538,NA,5/22/2016 22:54,FALSE,NA,734518000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12158,FALSE,FALSE,NA,NA,-1
341,The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!,FALSE,26068,NA,5/22/2016 20:44,FALSE,NA,734485000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9089,FALSE,FALSE,NA,NA,1
342,Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!,FALSE,21489,NA,5/22/2016 20:32,FALSE,NA,734482000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6202,FALSE,FALSE,NA,NA,1
343,Join me on Wednesday; May 25th at the Anaheim Convention Center!  #Trump2016 #MAGA   Tickets: https://t.co/mmPck1HYrC https://t.co/xGkVbxTamz,FALSE,9661,NA,5/22/2016 19:46,FALSE,NA,734471000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3679,FALSE,FALSE,NA,NA,-1
344,Crooked Hillary wants a radical 500% increase in Syrian refugees. We can? allow this. Time to get smart and protect America!,FALSE,24560,NA,5/22/2016 19:38,FALSE,NA,734468000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9928,FALSE,FALSE,NA,NA,-1
345,How can Crooked Hillary say she cares about women when she is silent on radical Islam; which horribly oppresses women?,FALSE,29339,NA,5/22/2016 19:37,FALSE,NA,734468000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13110,FALSE,FALSE,NA,NA,-1
346,Why do the networks continue to put dopey @BillKristol on panels when he has called every single shot about me wrong for 2 yrs?,FALSE,15428,NA,5/22/2016 14:47,FALSE,NA,734395000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5146,FALSE,FALSE,NA,NA,-1
347,Hillary Clinton is not qualified to be president because her judgement has been proven to be so bad! Would be four more years of stupidity!,FALSE,31532,NA,5/22/2016 12:47,FALSE,NA,734365000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10956,FALSE,FALSE,NA,NA,1
348,Crooked Hillary said that I  want guns brought into the school classroom. Wrong!,FALSE,19276,NA,5/22/2016 3:55,FALSE,NA,734231000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6110,FALSE,FALSE,NA,NA,1
349,"""@dubilujane: I trust @realDonaldTrump more anyone ever to protect America.He WILL do the right thing for the U.S.A; without a  doubt.",FALSE,10897,NA,5/22/2016 3:44,FALSE,NA,734228000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3042,FALSE,FALSE,NA,NA,1
350,Thank you to all of the men and women who have served our country. You are our true heroes! #ArmedForcesDay https://t.co/A3Wus0cRIO,FALSE,28963,NA,5/21/2016 20:13,FALSE,NA,734115000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10282,FALSE,FALSE,NA,NA,-1
351,Crooked Hillary Clintons foreign interventions unleashed ISIS in Syria; Iraq and Libya. She is reckless and dangerous!,FALSE,17885,NA,5/21/2016 17:02,FALSE,NA,734067000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7450,FALSE,FALSE,NA,NA,-1
352,MAKE AMERICA GREAT AGAIN! https://t.co/MAZK5bdZuD,FALSE,28058,NA,5/21/2016 17:00,FALSE,NA,734066000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10416,FALSE,FALSE,NA,NA,-1
353,.@CNN is so negative; getting even worse as I get closer. Just had two anti-Trump losers with zero rebuttal from my team. Turning off!,FALSE,15594,NA,5/21/2016 16:08,FALSE,NA,734053000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4658,FALSE,FALSE,NA,NA,1
354,"""@RBacliff: Hillary wants to rip the guns out of America's hands. No guns = no protection. Get on #TrumpTrain &amp; join @NRA to stop her.""",FALSE,14334,NA,5/21/2016 13:34,FALSE,NA,734014000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5115,FALSE,FALSE,NA,NA,1
355,Crooked Hillary wants to get rid of all guns and yet she is surrounded by bodyguards who are fully armed. No more guns to protect Hillary!,FALSE,40746,NA,5/21/2016 12:49,FALSE,NA,734003000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16223,FALSE,FALSE,NA,NA,1
356,While our wonderful president was out playing golf all day; the TSA is falling apart; just like our government! Airports a total disaster!,FALSE,24202,NA,5/21/2016 10:56,FALSE,NA,733975000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8700,FALSE,FALSE,NA,NA,1
357,Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me. She is a very dishonest person!,FALSE,21663,NA,5/21/2016 1:56,FALSE,NA,733839000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7135,FALSE,FALSE,NA,NA,1
358,Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment. No gun owner can ever vote for Clinton!,FALSE,21376,NA,5/21/2016 1:51,FALSE,NA,733838000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8463,FALSE,FALSE,NA,NA,1
359,"Thank you @TheTodaysGolfer for the wonderful statement that ""the new par 3 9th hole @Trump Turnberry could be the most dramatic in Britain.""",FALSE,8168,NA,5/21/2016 0:44,FALSE,NA,733821000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1960,FALSE,FALSE,NA,NA,1
360,@montgomeriefdn  Colin; great to have you at Trump Turnberry. So proud of you and your GREAT playing! You made winning MAJORS look easy!,FALSE,3380,montgomeriefdn,5/20/2016 23:36,FALSE,NA,733804000000000000,82078827,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1171,FALSE,FALSE,NA,NA,1
361,"""@montgomeriefdn: @TrumpTurnberry Best Links Course in Britain. Ailsa Course opens June '16 Can't wait to play it https://t.co/HnQbj3ipuS""",FALSE,8475,NA,5/20/2016 23:27,FALSE,NA,733801000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2009,FALSE,FALSE,NA,NA,1
362,Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016,FALSE,14000,NA,5/20/2016 22:50,FALSE,NA,733792000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4910,FALSE,FALSE,NA,NA,-1
363,Great day in Kentucky with Wayne LaPierre; Chris Cox &amp; the @NRA!   #MakeAmericaGreatAgain #Trump2016 https://t.co/aJ7s0aqqj0,FALSE,15665,NA,5/20/2016 21:55,FALSE,NA,733778000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4814,FALSE,FALSE,NA,NA,-1
364,Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A  https://t.co/ygLUAl7gzx,FALSE,17614,NA,5/20/2016 20:06,FALSE,NA,733751000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7024,FALSE,FALSE,NA,NA,-1
365,Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!,FALSE,12465,NA,5/20/2016 16:11,FALSE,NA,733692000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3786,FALSE,FALSE,NA,NA,-1
366,"Thanks @piersmorgan!   ""Trump is the most unpredictable; extraordinary; entertaining&amp;massively popular candidate this country has ever seen.""",FALSE,15837,NA,5/20/2016 16:09,FALSE,NA,733691000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4895,FALSE,FALSE,NA,NA,-1
367,Crooked Hillary Clinton- discussing the #SecondAmendment at a private event. #2A cc: @NRA https://t.co/vV31Pbpkmn,FALSE,12220,NA,5/20/2016 15:36,FALSE,NA,733683000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6747,FALSE,FALSE,NA,NA,-1
